2.008,634.5,24.21875,14.84375,24.21875,11.71875,CL - Normal,0.1277929688,1,0.1278710938,6.2366229876,0.6627095601,19.3695652174,1546,20.7843137255,17.2549019608,5.3196930946,7.4509803922,0.6310285766,0.110875,12.5490196078,67.066359264,0,1.0021972656,57.8701201783,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.034,643.5,24.21875,14.84375,24.21875,11.71875,CL - Normal,0.1127929688,1,0.1233256392,6.2366229876,0.652488128,20.5,1535.8181818182,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6310285766,0.1111136364,12.4777183601,66.9872477673,0,1.0021972656,57.8701201783,0,129.2,13.5664545455,95,27.0588235294,0,197.6,14.5037743897,32
2.058,645.5909090909,24.21875,14.84375,24.21875,11.71875,CL - Normal,0.1137020597,1,0.1178710938,6.2366229876,0.6402224094,20,1514,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.111625,12.1568627451,66.6312460323,0,1.0021972656,57.4971655906,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.082,655,24.21875,14.84375,24.21875,11.71875,CL - Normal,0.1177929688,1,0.1278710938,6.2366229876,0.6097986172,19.7272727273,1494.3636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6248821943,0.1111136364,11.9429590018,66.2752442973,0,1.0021972656,56.9998928072,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.108,657.9431818182,24.21875,14.9553571429,24.21875,11.71875,CL - Normal,0.1209747869,1,0.1400167411,6.2366229876,0.6154676468,18,1466,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.110375,11.3725490196,65.3259063372,0,1.0021972656,56.9998928072,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.134,664.25,24.21875,15.625,24.21875,11.71875,CL - Normal,0.1277929688,1,0.212890625,6.2366229876,0.6494818244,17.5227272727,1575,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.111625,11.9073083779,65.853316315,0,1.0021972656,57.3163391239,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.158,659.1363636364,24.21875,15.8735795455,24.21875,11.71875,CL - Normal,0.1368838778,1,0.2638059304,6.2366229876,0.6562159444,16.5,1560.0909090909,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.1115795455,12.5490196078,66.4862082884,0,1.0021972656,58.7403475494,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.182,653,24.21875,16.40625,24.21875,11.71875,CL - Normal,0.1477929688,1,0.3729101563,6.2366229876,0.6706462016,16.7045454545,1493,20.7843137255,17.2549019608,5.3297682709,7.4509803922,0.6310285766,0.111375,12.5490196078,66.4862082884,0,1.0021972656,58.6216801806,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.208,651,24.21875,16.40625,24.21875,11.71875,CL - Normal,0.1677929688,1,0.420637429,6.2366229876,0.6483995551,17,1500.3181818182,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6310285766,0.1112954545,12.4808184143,66.4357603775,0,1.0021972656,58.3052338638,0,129.2,13.5666521739,95,27.0588235294,0,197.6,14.5037743897,32
2.232,650.1818181818,24.21875,16.40625,24.21875,11.71875,CL - Normal,0.1739319957,1,0.4779101563,6.2366229876,0.6217035794,18,1516,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6310285766,0.111125,12.1568627451,66.1961328006,0,1.0021972656,58.1272328106,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.258,645,24.21875,16.40625,24.21875,11.9419642857,CL - Normal,0.2128125,1,0.5829101563,6.2366229876,0.6468362773,18.1818181818,1519.6363636364,20.7843137255,17.2549019608,5.1693404635,7.4509803922,0.6310285766,0.1112954545,12.1568627451,66.1132540898,0,1.0021972656,57.8701201783,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.282,642.6818181818,24.21875,16.40625,24.21875,12.5,CL - Normal,0.2509943182,1,0.6026828835,6.2366229876,0.6479185465,19,1524,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.1115,12.1568627451,65.9060573128,0,1.0021972656,57.8701201783,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.308,636.5,24.21875,16.40625,24.21875,12.5,CL - Normal,0.3528125,1,0.7279101563,6.2366229876,0.6547729187,19.1590909091,1535,20.7843137255,17.2549019608,5.3654188948,7.4509803922,0.6460530665,0.112625,12.3273657289,65.9060573128,0,1.0021972656,57.8701201783,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.334,635.7045454545,24.21875,15.1633522727,24.21875,12.5,CL - Normal,0.4459943182,1,0.7469699929,6.2366229876,0.6598235087,19.5,1539,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6515165174,0.1130113636,12.5490196078,65.9060573128,0,1.0021972656,57.8701201783,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.358,634.75,24.21875,12.5,24.21875,12.5,CL - Normal,0.5578125,1,0.7878125,6.2366229876,0.6706462016,20.1818181818,1557,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6761020463,0.11475,12.9411764706,66.3411705445,0,1.0021972656,57.7316749147,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.382,648.5,24.21875,12.5,24.21875,12.6065340909,CL - Normal,0.6428320313,1,0.7919034091,6.2366229876,0.651706489,21,1538.7272727273,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.66790687,0.1143409091,12.7807486631,66.3016147962,0,1.0021972656,57.4350064927,0,129.2,13.5494090909,95,27.0588235294,0,197.6,14.5037743897,32
2.408,650.9285714286,24.21875,12.5,24.21875,13.28125,CL - Normal,0.6564034598,1,0.7978125,6.2366229876,0.6243491265,18.5,1490,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6460530665,0.11325,11.7647058824,66.0510950567,0,1.0021972656,57.624186356,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.434,665.5,24.21875,12.5,24.21875,12.2869318182,CL - Normal,0.7378320313,1,0.8028125,6.2366229876,0.6587412394,18.1363636364,1512.7272727273,20.7843137255,17.2549019608,5.1693404635,7.4509803922,0.6460530665,0.1130795455,11.889483066,66.0972434298,0,1.0021972656,57.8701201783,0,129.2,13.5630454545,95,27.0588235294,0,197.6,14.5037743897,32
2.458,669.3181818182,24.21875,12.5,24.21875,10.15625,CL - Normal,0.7568980824,1,0.8053125,6.2366229876,0.656757079,16.5,1540,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.112875,12.1568627451,66.1961328006,0,1.0021972656,58.3052338638,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.482,677.5,24.21875,12.5,24.21875,10.15625,CL - Normal,0.7977539063,1,0.8278125,6.2366229876,0.6388996358,16.2272727273,1512,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.11175,11.8360071301,66.2128203819,0,1.0021972656,58.186566495,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.508,676.7391304348,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8086234715,1,0.8309943182,6.2366229876,0.6212225708,15.5,1495.6363636364,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6105406358,0.1112727273,11.3725490196,66.2369246661,0,1.0021972656,57.4350064927,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.534,675.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8227539063,1,0.8378125,6.2366229876,0.5833431457,15.2727272727,1422,20.7843137255,17.2549019608,5.311942959,7.4509803922,0.5859551068,0.109125,10.5882352941,66.2369246661,0,1.0021972656,57.5734517563,0,129.2,13.521,95,27.0588235294,0,197.6,14.5037743897,32
2.558,664,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8327539063,1,0.8378125,6.2366229876,0.5959696208,15,1436.9545454546,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.5859551068,0.1086477273,10.7308377897,66.1050721716,0,1.0021972656,57.8701201783,0,129.2,13.5255454545,95,27.0588235294,0,197.6,14.5037743897,32
2.582,662.6022727273,24.21875,12.5,24.21875,10.15625,CL - Normal,0.835481179,1,0.8378125,6.2366229876,0.6111213908,16,1469,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5859551068,0.107625,11.3725490196,65.5117359466,0,1.0021972656,57.6921191251,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.608,653.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8527539063,1,0.8478125,6.2366229876,0.5846659193,16.2727272727,1449.8695652174,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5794227199,0.1072445652,11.247771836,65.7424778119,0,1.0022127522,57.4350064927,0,129.2,13.5539545455,95,27.0588235294,0,197.6,14.5037743897,32
2.634,651.8409090909,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8543448153,1,0.8496306818,6.2366229876,0.5856279365,17.5,1425,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.10675,10.9803921569,66.2369246661,0,1.0022364374,57.8701201783,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.658,647.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.8578125,6.1904746145,0.5899570136,17.8181818182,1422,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.555906127,0.105875,10.9803921569,66.4347034078,0,1.0022583008,57.8701201783,0,129.2,13.5482727273,95,27.0588235294,0,197.6,14.5037743897,32
2.682,648.9772727273,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8597993608,1,0.8591761364,6.0915852437,0.592843065,18.5,1428.6818181818,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5579549211,0.1059261364,10.9803921569,66.6720378978,0,1.0022801641,57.8701201783,0,129.2,13.521,95,27.0588235294,0,197.6,14.5037743897,32
2.708,650.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8627539063,1,0.8628125,6.1546451323,0.6005392022,18.5,1471,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.10625,11.3725490196,65.8018114344,0,1.0023038494,57.5932296511,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.734,655.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.8628125,6.2366229876,0.6095581129,18.5,1467.8181818182,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.10625,11.3725490196,65.8281819333,0,1.0023275347,56.9998928072,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.758,656.6195652174,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.8628125,6.0915852437,0.6203808058,18,1461,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.10625,11.3725490196,65.9468491783,0,1.002349398,57.5932296511,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.782,660.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.8578125,6.0915852437,0.6243491265,17.8636363636,1472.8636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.1063011364,11.3725490196,66.0655164233,0,1.0023803711,58.3052338638,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.808,661.6071428571,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8591824777,1,0.8587215909,6.0915852437,0.6313237508,17,1490,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.106375,11.3725490196,66.38196241,0,1.0023658677,58.7403475494,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
2.834,663.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8627539063,1,0.8628125,6.0915852437,0.6627095601,16.8409090909,1545,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5859551068,0.10775,11.7290552585,66.2707118678,0,1.0023422997,58.4239012326,0,129.2,13.5596363636,95,27.0588235294,0,197.6,14.5037743897,32
2.858,662.3863636364,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8627539063,1,0.8644034091,6.0915852437,0.6631304426,16.5,1545.5454545455,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5914185577,0.1079545455,12.1568627451,66.1372112172,0,1.0023205446,56.9998928072,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
2.882,660.75,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8627539063,1,0.8678125,6.0915852437,0.6640323337,16.7045454545,1548,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.108875,12.1568627451,65.0766227149,0,1.0022987894,56.9998928072,0,129.2,13.497,95,27.0588235294,0,197.6,14.5037743897,32
2.908,650,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.865638587,6.0915852437,0.6496543601,17,1532.7272727273,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.1089545455,12.1008403361,65.1802211034,0,1.0022752214,56.9998928072,0,129.2,13.497,95,27.0588235294,0,197.6,14.5037743897,32
2.934,648.2727272727,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.8628125,6.2366229876,0.6309629944,18,1500,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.109125,11.7647058824,65.8018114344,0,1.0022516534,57.5932296511,0,129.2,13.497,95,27.0588235294,0,197.6,14.5037743897,32
2.958,640.5,24.21875,12.5,24.21875,10.15625,CL - Normal,0.8577539063,1,0.8628125,6.2366229876,0.6005392022,18.2727272727,1477.2727272727,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6091747731,0.1087272727,11.6399286988,65.9864049266,0,1.0022298983,58.3052338638,0,129.2,13.5046363636,95,27.0588235294,0,197.6,14.5037743897,32
2.982,641.8636363636,24.21875,12.3934659091,24.21875,10.15625,CL - Normal,0.8563902699,1,0.8614462003,6.2366229876,0.600358824,19.5,1450,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.10825,11.3725490196,66.38196241,0,1.0021972656,58.3052338638,0,129.2,13.521,95,27.0588235294,0,197.6,14.5037743897,32
3.008,645.5,24.21875,11.71875,24.21875,10.15625,CL - Normal,0.8527539063,1,0.8527929688,6.2366229876,0.5992164286,19.5,1448,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.108125,11.3725490196,66.38196241,0,1.0021972656,58.2430747659,0,129.2,13.5437272727,95,27.0588235294,0,197.6,14.5037743897,32
3.032,648.2613636364,24.21875,11.71875,24.21875,10.15625,CL - Normal,0.8527539063,1,0.850065696,6.2366229876,0.6013809672,19.5,1449.9090909091,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5968820086,0.1080397727,11.3725490196,66.38196241,0,1.0021972656,57.8701201783,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
3.058,652.25,24.21875,11.71875,24.21875,10.15625,CL - Normal,0.8527539063,1,0.8427929688,6.2366229876,0.6071530701,19.0454545455,1462,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.1075,11.3725490196,65.9468491783,0,1.0021972656,57.7316749147,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.082,660,24.21875,11.71875,24.21875,10.0497159091,CL - Normal,0.8427539063,1,0.8427929688,6.2366229876,0.6120232818,18.5,1463.3636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.1073977273,11.3725490196,66.1248500458,0,1.0021972656,57.4350064927,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.108,660.7272727273,24.21875,11.71875,24.21875,9.375,CL - Normal,0.8409321733,1,0.8427929688,6.0915852437,0.6190580322,17,1467,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.107125,11.3725490196,67.2521888734,0,1.0021972656,57.624186356,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.134,664,24.21875,11.71875,24.21875,9.375,CL - Normal,0.832734375,1,0.8377929688,6.1151960392,0.6190580322,16.9186046512,1493.3636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5777599305,0.1072954545,11.3725490196,66.929150262,0,1.0021972656,57.8701201783,0,129.2,13.5539545455,95,27.0588235294,0,197.6,14.5037743897,32
3.158,664.5568181818,24.21875,11.71875,24.21875,9.375,CL - Normal,0.832734375,1,0.8359747869,6.2366229876,0.6315642551,16.5,1525,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5859551068,0.1075,11.3725490196,66.2369246661,0,1.0021972656,57.8701201783,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
3.182,665.75,24.21875,11.71875,24.21875,9.375,CL - Normal,0.832734375,1,0.8277929688,6.1970672392,0.687842258,16.5,1545,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.109375,11.6934046346,65.9402565536,0,1.0021972656,57.8107864939,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
3.208,660.4239130435,24.21875,11.71875,24.21875,9.375,CL - Normal,0.832734375,1,0.8262020597,6.0915852437,0.681108138,16.5,1555.2608695652,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6186170414,0.1097228261,12.1568627451,65.5117359466,0,1.0021972656,57.4350064927,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
3.234,653.5,24.21875,11.71875,24.21875,9.375,CL - Normal,0.832734375,1,0.8227929688,6.0915852437,0.6666778808,16.9545454545,1604,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.111375,12.1568627451,66.5270001539,0,1.0021972656,57.5734517563,0,129.2,13.497,95,27.0588235294,0,197.6,14.5037743897,32
3.258,637,24.21875,11.71875,24.21875,9.375,CL - Normal,0.827734375,1,0.8227929688,6.0915852437,0.6678804023,17.5,1590.2857142857,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.1115892857,12.2207022344,66.4325569718,0,1.0021972656,57.8701201783,0,129.2,13.4807209302,95,27.0588235294,0,197.6,14.5037743897,32
3.282,636.1136363636,24.21875,11.71875,24.21875,9.375,CL - Normal,0.8250071023,1,0.8227929688,6.2366229876,0.669323428,19,1556,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.112125,12.5490196078,65.9468491783,0,1.0021972656,57.6921191251,0,129.2,13.397,95,27.0588235294,0,197.6,14.5037743897,32
3.308,630.5,24.21875,11.71875,24.21875,9.375,CL - Normal,0.807734375,1,0.8127929688,6.2366229876,0.650804598,19.2727272727,1544.2608695652,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6375609635,0.112451087,12.5490196078,65.9468491783,0,1.0021972656,57.4350064927,0,129.2,13.397,95,27.0588235294,0,197.6,14.5037743897,32
3.334,633.6022727273,24.21875,11.5767045455,24.21875,9.375,CL - Normal,0.807734375,1,0.8064257813,6.2366229876,0.6459945122,20.5,1529,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.112875,12.5490196078,65.9468491783,0,1.0021972656,56.9998928072,0,129.2,13.397,95,27.0588235294,0,197.6,14.5037743897,32
3.358,640.25,24.21875,10.9375,24.21875,9.375,CL - Normal,0.807734375,1,0.7777734375,6.2366229876,0.6243491265,20.3409090909,1490,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.112375,12.2128851541,65.760372079,0,1.0021972656,57.2372275447,0,129.2,13.4398571429,95,27.0588235294,0,197.6,14.5037743897,32
3.382,641.1704545455,24.21875,10.9375,24.21875,9.375,CL - Normal,0.807734375,1,0.753227983,6.2366229876,0.637336358,20,1499.4090909091,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6330773707,0.1125454545,11.7647058824,65.5117359466,0,1.0021972656,58.3052338638,0,129.2,13.497,95,27.0588235294,0,197.6,14.5037743897,32
3.408,642.5,24.21875,10.9375,24.21875,9.375,CL - Normal,0.807734375,1,0.6877734375,6.2366229876,0.6719689751,19.5652173913,1559,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.113625,12.5490196078,66.5270001539,0,1.0021972656,58.4436791274,0,129.2,13.571,95,27.0588235294,0,197.6,14.5037743897,32
3.434,658.25,24.21875,10.9375,24.21875,9.2329545455,CL - Normal,0.807734375,1,0.633227983,6.2366229876,0.6695639323,19,1556.7727272727,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.1137045455,12.4777183601,66.5195834511,0,1.0021972656,58.7403475494,0,129.2,13.5664545455,95,27.0588235294,0,197.6,14.5037743897,32
3.458,660.3409090909,24.21875,10.9375,24.21875,8.59375,CL - Normal,0.806821733,1,0.5677734375,6.2366229876,0.6666778808,17.5,1552,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.113875,12.1568627451,66.4862082884,0,1.0021972656,58.3447896534,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.482,669.75,24.21875,10.15625,24.21875,8.59375,CL - Normal,0.8027148438,1,0.3677539063,6.2366229876,0.6719689751,17.2954545455,1555.2727272727,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.1139261364,12.1568627451,66.4973333426,0,1.0021972656,57.8701201783,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.508,668.6363636364,24.21875,10.6997282609,24.21875,8.59375,CL - Normal,0.8027148438,1,0.3338544497,6.2366229876,0.665527643,16,1560,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.114,12.1568627451,66.5270001539,0,1.0021972656,57.4350064927,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.534,666.25,24.21875,13.28125,24.21875,8.59375,CL - Normal,0.8027148438,1,0.1728320313,6.1904746145,0.6349313151,15.8409090909,1507,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.112875,11.9786096257,66.5270001539,0,1.0021972656,57.5123600368,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
3.558,660.7954545455,24.21875,13.28125,24.21875,8.59375,CL - Normal,0.804987571,1,0.1614034598,6.0915852437,0.631151962,15.5,1511.3636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6160040867,0.1127840909,11.7647058824,66.5270001539,0,1.0021972656,57.8701201783,0,129.2,13.546,95,27.0588235294,0,197.6,14.5037743897,32
